subregion1_code,date,value,model
KS,2021-11-07,3099.93,XGBoost
KS,2021-11-07,4645.859741193622,GBM_default
KS,2021-11-07,3077.2616935454366,GBM_tuned
KS,2021-11-08,3785.4600000000014,Random_Forest
KS,2021-11-08,2755.9211,XGBoost
KS,2021-11-08,4690.230982587988,GBM_default
KS,2021-11-08,3077.2616935454366,GBM_tuned
KS,2021-11-09,3740.404000000002,Random_Forest
KS,2021-11-09,2951.9473,XGBoost
KS,2021-11-09,4690.230982587988,GBM_default
KS,2021-11-09,3077.2616935454366,GBM_tuned
KS,2021-11-10,2771.0652000000027,Random_Forest
KS,2021-11-10,2998.2224,XGBoost
KS,2021-11-10,4816.678233198654,GBM_default
KS,2021-11-10,3077.2616935454366,GBM_tuned
KS,2021-11-11,3782.9578000000015,Random_Forest
KS,2021-11-11,3141.3281,XGBoost
KS,2021-11-11,4690.230982587988,GBM_default
KS,2021-11-11,3077.2616935454366,GBM_tuned
KS,2021-11-12,3707.5278000000026,Random_Forest
KS,2021-11-12,2835.962,XGBoost
KS,2021-11-12,4690.230982587988,GBM_default
KS,2021-11-12,3077.2616935454366,GBM_tuned
KS,2021-11-13,3773.840600000002,Random_Forest
KS,2021-11-13,3283.3625,XGBoost
KS,2021-11-13,4690.230982587988,GBM_default
KS,2021-11-13,3077.2616935454366,GBM_tuned
KS,2021-11-14,4071.8514000000014,Random_Forest
KS,2021-11-14,2420.5168,XGBoost
KS,2021-11-14,4635.624021524065,GBM_default
KS,2021-11-14,3077.2616935454366,GBM_tuned
KS,2021-11-15,3772.000000000002,Random_Forest
KS,2021-11-15,3032.9343,XGBoost
KS,2021-11-15,4690.230982587988,GBM_default
KS,2021-11-15,3077.2616935454366,GBM_tuned
KS,2021-11-16,4310.362000000002,Random_Forest
KS,2021-11-16,2200.9443,XGBoost
KS,2021-11-16,4645.859741193622,GBM_default
KS,2021-11-16,3077.2616935454366,GBM_tuned
KS,2021-11-17,2851.2758000000026,Random_Forest
KS,2021-11-17,2333.7017,XGBoost
KS,2021-11-17,6478.268132684108,GBM_default
KS,2021-11-17,3077.2616935454366,GBM_tuned
KS,2021-11-18,4436.257800000001,Random_Forest
KS,2021-11-18,2212.629,XGBoost
KS,2021-11-18,4645.859741193622,GBM_default
KS,2021-11-18,3077.2616935454366,GBM_tuned
KS,2021-11-19,4029.946000000002,Random_Forest
KS,2021-11-19,2629.4343,XGBoost
KS,2021-11-19,4635.624021524065,GBM_default
KS,2021-11-19,3077.2616935454366,GBM_tuned
KS,2021-11-20,3740.179200000002,Random_Forest
KS,2021-11-20,2239.4575,XGBoost
KS,2021-11-20,6423.661171620185,GBM_default
KS,2021-11-20,3077.2616935454366,GBM_tuned
KS,2021-11-21,4080.891000000003,Random_Forest
KS,2021-11-21,2390.7395,XGBoost
KS,2021-11-21,4645.859741193622,GBM_default
KS,2021-11-21,3077.2616935454366,GBM_tuned
KS,2021-11-22,4456.711400000001,Random_Forest
KS,2021-11-22,2666.6797,XGBoost
KS,2021-11-22,4645.859741193622,GBM_default
KS,2021-11-22,3077.2616935454366,GBM_tuned
KS,2021-11-23,3714.7638000000015,Random_Forest
KS,2021-11-23,3257.2969,XGBoost
KS,2021-11-23,4690.230982587988,GBM_default
KS,2021-11-23,3077.2616935454366,GBM_tuned
KS,2021-11-24,3361.209400000003,Random_Forest
KS,2021-11-24,3292.1006,XGBoost
KS,2021-11-24,4690.230982587988,GBM_default
KS,2021-11-24,3077.2616935454366,GBM_tuned
KS,2021-11-25,2901.238200000003,Random_Forest
KS,2021-11-25,2523.6106,XGBoost
KS,2021-11-25,4621.204112134446,GBM_default
KS,2021-11-25,3077.2616935454366,GBM_tuned
KS,2021-11-26,4549.244800000001,Random_Forest
KS,2021-11-26,3042.8972,XGBoost
KS,2021-11-26,4645.859741193622,GBM_default
KS,2021-11-26,3077.2616935454366,GBM_tuned
KS,2021-11-27,4109.590400000003,Random_Forest
KS,2021-11-27,1824.2181,XGBoost
KS,2021-11-27,6411.287298107532,GBM_default
KS,2021-11-27,3077.2616935454366,GBM_tuned
KS,2021-11-28,3805.991400000002,Random_Forest
KS,2021-11-28,2424.4287,XGBoost
KS,2021-11-28,4645.859741193622,GBM_default
KS,2021-11-28,3077.2616935454366,GBM_tuned
KS,2021-11-29,4483.100000000002,Random_Forest
KS,2021-11-29,2678.3354,XGBoost
KS,2021-11-29,4645.859741193622,GBM_default
KS,2021-11-29,3077.2616935454366,GBM_tuned
KS,2021-11-30,3749.626600000003,Random_Forest
KS,2021-11-30,2509.485,XGBoost
KS,2021-11-30,4679.995262918431,GBM_default
KS,2021-11-30,3077.2616935454366,GBM_tuned
KS,2021-12-01,3764.171400000003,Random_Forest
KS,2021-12-01,3208.9707,XGBoost
KS,2021-12-01,4690.230982587988,GBM_default
KS,2021-12-01,3077.2616935454366,GBM_tuned
KS,2021-12-02,3731.482000000002,Random_Forest
KS,2021-12-02,2440.4258,XGBoost
KS,2021-12-02,4679.995262918431,GBM_default
KS,2021-12-02,3077.2616935454366,GBM_tuned
KS,2021-12-03,3759.113400000003,Random_Forest
KS,2021-12-03,2378.5396,XGBoost
KS,2021-12-03,4690.230982587988,GBM_default
KS,2021-12-03,3077.2616935454366,GBM_tuned
KY,2021-10-16,2060.7953999999995,Random_Forest
KY,2021-10-16,6630.5527,XGBoost
KY,2021-10-16,4645.859741193622,GBM_default
KY,2021-10-16,3077.2616935454366,GBM_tuned
KY,2021-10-17,2011.2684,Random_Forest
KY,2021-10-17,1970.9884,XGBoost
KY,2021-10-17,4645.859741193622,GBM_default
KY,2021-10-17,3077.2616935454366,GBM_tuned
KY,2021-10-18,1592.5609999999997,Random_Forest
KY,2021-10-18,2661.4675,XGBoost
KY,2021-10-18,4645.859741193622,GBM_default
KY,2021-10-18,3077.2616935454366,GBM_tuned
KY,2021-10-19,1589.0801999999996,Random_Forest
KY,2021-10-19,3672.6704,XGBoost
KY,2021-10-19,4679.995262918431,GBM_default
KY,2021-10-19,3077.2616935454366,GBM_tuned
KY,2021-10-20,2084.5664,Random_Forest
KY,2021-10-20,5449.116,XGBoost
KY,2021-10-20,4635.624021524065,GBM_default
KY,2021-10-20,3077.2616935454366,GBM_tuned
KY,2021-10-21,1677.9789999999998,Random_Forest
KY,2021-10-21,6908.8945,XGBoost
KY,2021-10-21,4690.230982587988,GBM_default
KY,2021-10-21,3077.2616935454366,GBM_tuned
KY,2021-10-22,1286.5132,Random_Forest
KY,2021-10-22,6009.0234,XGBoost
KY,2021-10-22,4645.859741193622,GBM_default
KY,2021-10-22,3077.2616935454366,GBM_tuned
KY,2021-10-23,1884.5884,Random_Forest
KY,2021-10-23,2961.908,XGBoost
KY,2021-10-23,4645.859741193622,GBM_default
KY,2021-10-23,3077.2616935454366,GBM_tuned
KY,2021-10-24,1985.5209999999995,Random_Forest
KY,2021-10-24,5516.1387,XGBoost
KY,2021-10-24,4645.859741193622,GBM_default
KY,2021-10-24,3077.2616935454366,GBM_tuned
KY,2021-10-25,1278.1644,Random_Forest
KY,2021-10-25,4076.9077,XGBoost
KY,2021-10-25,4645.859741193622,GBM_default
KY,2021-10-25,3077.2616935454366,GBM_tuned
KY,2021-10-26,1954.7904,Random_Forest
KY,2021-10-26,4131.8125,XGBoost
KY,2021-10-26,4635.624021524065,GBM_default
KY,2021-10-26,3077.2616935454366,GBM_tuned
KY,2021-10-27,2303.3748,Random_Forest
KY,2021-10-27,6339.582,XGBoost
KY,2021-10-27,4635.624021524065,GBM_default
KY,2021-10-27,3077.2616935454366,GBM_tuned
KY,2021-10-28,1641.4167999999993,Random_Forest
KY,2021-10-28,5116.004,XGBoost
KY,2021-10-28,4645.859741193622,GBM_default
KY,2021-10-28,3077.2616935454366,GBM_tuned
KY,2021-10-29,2042.5286,Random_Forest
KY,2021-10-29,5100.701,XGBoost
KY,2021-10-29,4645.859741193622,GBM_default
KY,2021-10-29,3077.2616935454366,GBM_tuned
KY,2021-10-30,2095.733,Random_Forest
KY,2021-10-30,4419.3765,XGBoost
KY,2021-10-30,4645.859741193622,GBM_default
KY,2021-10-30,3077.2616935454366,GBM_tuned
KY,2021-10-31,1999.0116,Random_Forest
KY,2021-10-31,4346.2725,XGBoost
KY,2021-10-31,4645.859741193622,GBM_default
KY,2021-10-31,3077.2616935454366,GBM_tuned
KY,2021-11-01,2185.2506,Random_Forest
KY,2021-11-01,4765.4854,XGBoost
KY,2021-11-01,4645.859741193622,GBM_default
KY,2021-11-01,3077.2616935454366,GBM_tuned
KY,2021-11-02,1975.6804,Random_Forest
KY,2021-11-02,6469.7173,XGBoost
KY,2021-11-02,4645.859741193622,GBM_default
KY,2021-11-02,3077.2616935454366,GBM_tuned
KY,2021-11-03,2030.8218,Random_Forest
KY,2021-11-03,6391.1787,XGBoost
KY,2021-11-03,4635.624021524065,GBM_default
KY,2021-11-03,3077.2616935454366,GBM_tuned
KY,2021-11-04,2121.8674,Random_Forest
KY,2021-11-04,5640.128,XGBoost
KY,2021-11-04,4645.859741193622,GBM_default
KY,2021-11-04,3077.2616935454366,GBM_tuned
KY,2021-11-05,2014.4484,Random_Forest
KY,2021-11-05,6548.6357,XGBoost
KY,2021-11-05,4645.859741193622,GBM_default
KY,2021-11-05,3077.2616935454366,GBM_tuned
KY,2021-11-06,2030.6774,Random_Forest
KY,2021-11-06,6561.9883,XGBoost
KY,2021-11-06,4782.542711473845,GBM_default
KY,2021-11-06,3077.2616935454366,GBM_tuned
KY,2021-11-07,2032.3705999999995,Random_Forest
KY,2021-11-07,3857.6633,XGBoost
KY,2021-11-07,4645.859741193622,GBM_default
KY,2021-11-07,3077.2616935454366,GBM_tuned
KY,2021-11-08,2093.9852,Random_Forest
KY,2021-11-08,3943.988,XGBoost
KY,2021-11-08,4645.859741193622,GBM_default
KY,2021-11-08,3077.2616935454366,GBM_tuned
KY,2021-11-09,2101.4218,Random_Forest
KY,2021-11-09,3277.2449,XGBoost
KY,2021-11-09,4645.859741193622,GBM_default
KY,2021-11-09,3077.2616935454366,GBM_tuned
KY,2021-11-10,2039.4744,Random_Forest
KY,2021-11-10,4618.6333,XGBoost
KY,2021-11-10,4635.624021524065,GBM_default
KY,2021-11-10,3077.2616935454366,GBM_tuned
KY,2021-11-11,2305.2318,Random_Forest
KY,2021-11-11,4883.304,XGBoost
KY,2021-11-11,4635.624021524065,GBM_default
KY,2021-11-11,3077.2616935454366,GBM_tuned
KY,2021-11-12,1206.4382,Random_Forest
KY,2021-11-12,4591.2065,XGBoost
KY,2021-11-12,4690.230982587988,GBM_default
KY,2021-11-12,3077.2616935454366,GBM_tuned
KY,2021-11-13,1633.1845999999994,Random_Forest
KY,2021-11-13,3879.871,XGBoost
KY,2021-11-13,4645.859741193622,GBM_default
KY,2021-11-13,3077.2616935454366,GBM_tuned
KY,2021-11-14,1974.9036,Random_Forest
KY,2021-11-14,5296.729,XGBoost
KY,2021-11-14,4645.859741193622,GBM_default
KY,2021-11-14,3077.2616935454366,GBM_tuned
KY,2021-11-15,2014.6326,Random_Forest
KY,2021-11-15,5812.456,XGBoost
KY,2021-11-15,4645.859741193622,GBM_default
KY,2021-11-15,3077.2616935454366,GBM_tuned
KY,2021-11-16,1916.8676,Random_Forest
KY,2021-11-16,4476.551,XGBoost
KY,2021-11-16,4645.859741193622,GBM_default
KY,2021-11-16,3077.2616935454366,GBM_tuned
KY,2021-11-17,2000.0969999999995,Random_Forest
KY,2021-11-17,5583.0605,XGBoost
KY,2021-11-17,6419.749910784762,GBM_default
KY,2021-11-17,3077.2616935454366,GBM_tuned
KY,2021-11-18,2110.2209999999995,Random_Forest
KY,2021-11-18,6289.429,XGBoost
KY,2021-11-18,4635.624021524065,GBM_default
KY,2021-11-18,3077.2616935454366,GBM_tuned
KY,2021-11-19,1598.2797999999996,Random_Forest
KY,2021-11-19,4915.5054,XGBoost
KY,2021-11-19,4645.859741193622,GBM_default
KY,2021-11-19,3077.2616935454366,GBM_tuned
KY,2021-11-20,2011.6836,Random_Forest
KY,2021-11-20,4883.584,XGBoost
KY,2021-11-20,4645.859741193622,GBM_default
KY,2021-11-20,3077.2616935454366,GBM_tuned
KY,2021-11-21,2090.0178,Random_Forest
KY,2021-11-21,4705.523,XGBoost
KY,2021-11-21,4645.859741193622,GBM_default
KY,2021-11-21,3077.2616935454366,GBM_tuned
KY,2021-11-22,2219.6336,Random_Forest
KY,2021-11-22,5957.951,XGBoost
KY,2021-11-22,4645.859741193622,GBM_default
KY,2021-11-22,3077.2616935454366,GBM_tuned
KY,2021-11-23,1938.4354,Random_Forest
KY,2021-11-23,4959.982,XGBoost
KY,2021-11-23,4645.859741193622,GBM_default
KY,2021-11-23,3077.2616935454366,GBM_tuned
KY,2021-11-24,2005.229,Random_Forest
KY,2021-11-24,6016.8945,XGBoost
KY,2021-11-24,4645.859741193622,GBM_default
KY,2021-11-24,3077.2616935454366,GBM_tuned
KY,2021-11-25,2022.9062,Random_Forest
KY,2021-11-25,6486.626,XGBoost
KY,2021-11-25,4635.624021524065,GBM_default
KY,2021-11-25,3077.2616935454366,GBM_tuned
KY,2021-11-26,2100.0794,Random_Forest
KY,2021-11-26,6265.1494,XGBoost
KY,2021-11-26,4645.859741193622,GBM_default
KY,2021-11-26,3077.2616935454366,GBM_tuned
KY,2021-11-27,1994.9324,Random_Forest
KY,2021-11-27,6464.516,XGBoost
KY,2021-11-27,6685.402494046118,GBM_default
KY,2021-11-27,3077.2616935454366,GBM_tuned
KY,2021-11-28,2082.8056,Random_Forest
KY,2021-11-28,4135.784,XGBoost
KY,2021-11-28,4782.542711473845,GBM_default
KY,2021-11-28,3077.2616935454366,GBM_tuned
KY,2021-11-29,2245.4822,Random_Forest
KY,2021-11-29,4314.106,XGBoost
KY,2021-11-29,4645.859741193622,GBM_default
KY,2021-11-29,3077.2616935454366,GBM_tuned
KY,2021-11-30,1958.6702,Random_Forest
KY,2021-11-30,4118.537,XGBoost
KY,2021-11-30,4645.859741193622,GBM_default
KY,2021-11-30,3077.2616935454366,GBM_tuned
KY,2021-12-01,1837.5797999999995,Random_Forest
KY,2021-12-01,4071.0051,XGBoost
KY,2021-12-01,4645.859741193622,GBM_default
KY,2021-12-01,3077.2616935454366,GBM_tuned
KY,2021-12-02,2228.1116,Random_Forest
KY,2021-12-02,4867.978,XGBoost
KY,2021-12-02,4635.624021524065,GBM_default
KY,2021-12-02,3077.2616935454366,GBM_tuned
KY,2021-12-03,2104.3486,Random_Forest
KY,2021-12-03,4982.453,XGBoost
KY,2021-12-03,4645.859741193622,GBM_default
KY,2021-12-03,3077.2616935454366,GBM_tuned
LA,2021-10-16,6742.336200000005,Random_Forest
LA,2021-10-16,1784.2335,XGBoost
LA,2021-10-16,6389.173882162482,GBM_default
LA,2021-10-16,3077.2616935454366,GBM_tuned
LA,2021-10-17,6749.3426000000045,Random_Forest
LA,2021-10-17,1617.6813,XGBoost
LA,2021-10-17,6389.173882162482,GBM_default
LA,2021-10-17,3077.2616935454366,GBM_tuned
LA,2021-10-18,6728.765000000006,Random_Forest
LA,2021-10-18,1576.748,XGBoost
LA,2021-10-18,6389.173882162482,GBM_default
LA,2021-10-18,3077.2616935454366,GBM_tuned
LA,2021-10-19,6755.341800000005,Random_Forest
LA,2021-10-19,1631.7238,XGBoost
LA,2021-10-19,6429.985630454318,GBM_default
LA,2021-10-19,3077.2616935454366,GBM_tuned
LA,2021-10-20,6755.341800000005,Random_Forest
LA,2021-10-20,1976.8699,XGBoost
LA,2021-10-20,6378.938162492926,GBM_default
LA,2021-10-20,3077.2616935454366,GBM_tuned
LA,2021-10-21,6734.220000000006,Random_Forest
LA,2021-10-21,1496.0609,XGBoost
LA,2021-10-21,6429.985630454318,GBM_default
LA,2021-10-21,3077.2616935454366,GBM_tuned
LA,2021-10-22,6747.984600000004,Random_Forest
LA,2021-10-22,1700.8333,XGBoost
LA,2021-10-22,6389.173882162482,GBM_default
LA,2021-10-22,3077.2616935454366,GBM_tuned
LA,2021-10-23,6747.387600000005,Random_Forest
LA,2021-10-23,1290.3564,XGBoost
LA,2021-10-23,6389.173882162482,GBM_default
LA,2021-10-23,3077.2616935454366,GBM_tuned
LA,2021-10-24,6741.519200000005,Random_Forest
LA,2021-10-24,1432.5991,XGBoost
LA,2021-10-24,6389.173882162482,GBM_default
LA,2021-10-24,3077.2616935454366,GBM_tuned
LA,2021-10-25,6728.783800000006,Random_Forest
LA,2021-10-25,2040.4224,XGBoost
LA,2021-10-25,6389.173882162482,GBM_default
LA,2021-10-25,3077.2616935454366,GBM_tuned
LA,2021-10-26,6675.061400000005,Random_Forest
LA,2021-10-26,2756.124,XGBoost
LA,2021-10-26,6389.173882162482,GBM_default
LA,2021-10-26,3077.2616935454366,GBM_tuned
LA,2021-10-27,6723.465200000005,Random_Forest
LA,2021-10-27,2605.1162,XGBoost
LA,2021-10-27,6389.173882162482,GBM_default
LA,2021-10-27,3077.2616935454366,GBM_tuned
LA,2021-10-28,6699.265800000005,Random_Forest
LA,2021-10-28,2427.472,XGBoost
LA,2021-10-28,6389.173882162482,GBM_default
LA,2021-10-28,3077.2616935454366,GBM_tuned
LA,2021-10-29,6770.836400000005,Random_Forest
LA,2021-10-29,2260.8882,XGBoost
LA,2021-10-29,6378.938162492926,GBM_default
LA,2021-10-29,3077.2616935454366,GBM_tuned
LA,2021-10-30,6738.7230000000045,Random_Forest
LA,2021-10-30,1540.7479,XGBoost
LA,2021-10-30,6389.173882162482,GBM_default
LA,2021-10-30,3077.2616935454366,GBM_tuned
LA,2021-10-31,6740.473200000004,Random_Forest
LA,2021-10-31,2085.1606,XGBoost
LA,2021-10-31,6389.173882162482,GBM_default
LA,2021-10-31,3077.2616935454366,GBM_tuned
LA,2021-11-01,6749.871200000005,Random_Forest
LA,2021-11-01,3038.5625,XGBoost
LA,2021-11-01,6389.173882162482,GBM_default
LA,2021-11-01,3077.2616935454366,GBM_tuned
LA,2021-11-02,6732.559200000005,Random_Forest
LA,2021-11-02,2810.092,XGBoost
LA,2021-11-02,6378.938162492926,GBM_default
LA,2021-11-02,3077.2616935454366,GBM_tuned
LA,2021-11-03,6693.184400000005,Random_Forest
LA,2021-11-03,3128.3237,XGBoost
LA,2021-11-03,6378.938162492926,GBM_default
LA,2021-11-03,3077.2616935454366,GBM_tuned
LA,2021-11-04,6738.580400000005,Random_Forest
LA,2021-11-04,3763.4817,XGBoost
LA,2021-11-04,6429.985630454318,GBM_default
LA,2021-11-04,3077.2616935454366,GBM_tuned
LA,2021-11-05,6741.519200000005,Random_Forest
LA,2021-11-05,1879.5906,XGBoost
LA,2021-11-05,6389.173882162482,GBM_default
LA,2021-11-05,3077.2616935454366,GBM_tuned
LA,2021-11-06,6746.870600000004,Random_Forest
LA,2021-11-06,1798.2778,XGBoost
LA,2021-11-06,6389.173882162482,GBM_default
LA,2021-11-06,3077.2616935454366,GBM_tuned
LA,2021-11-07,6743.2612000000045,Random_Forest
LA,2021-11-07,1870.8134,XGBoost
LA,2021-11-07,6389.173882162482,GBM_default
LA,2021-11-07,3077.2616935454366,GBM_tuned
LA,2021-11-08,6741.785800000005,Random_Forest
LA,2021-11-08,1488.6606,XGBoost
LA,2021-11-08,6389.173882162482,GBM_default
LA,2021-11-08,3077.2616935454366,GBM_tuned
LA,2021-11-09,6756.433800000004,Random_Forest
LA,2021-11-09,1494.5157,XGBoost
LA,2021-11-09,6389.173882162482,GBM_default
LA,2021-11-09,3077.2616935454366,GBM_tuned
LA,2021-11-10,6741.1142000000045,Random_Forest
LA,2021-11-10,1822.986,XGBoost
LA,2021-11-10,6378.938162492926,GBM_default
LA,2021-11-10,3077.2616935454366,GBM_tuned
LA,2021-11-11,6749.076600000004,Random_Forest
LA,2021-11-11,1572.4398,XGBoost
LA,2021-11-11,6429.985630454318,GBM_default
LA,2021-11-11,3077.2616935454366,GBM_tuned
LA,2021-11-12,6772.331400000005,Random_Forest
LA,2021-11-12,1327.009,XGBoost
LA,2021-11-12,6389.173882162482,GBM_default
LA,2021-11-12,3077.2616935454366,GBM_tuned
LA,2021-11-13,6733.610000000006,Random_Forest
LA,2021-11-13,1524.8472,XGBoost
LA,2021-11-13,6389.173882162482,GBM_default
LA,2021-11-13,3077.2616935454366,GBM_tuned
LA,2021-11-14,6739.679200000005,Random_Forest
LA,2021-11-14,2105.7056,XGBoost
LA,2021-11-14,6389.173882162482,GBM_default
LA,2021-11-14,3077.2616935454366,GBM_tuned
LA,2021-11-15,6667.732600000005,Random_Forest
LA,2021-11-15,2275.703,XGBoost
LA,2021-11-15,6389.173882162482,GBM_default
LA,2021-11-15,3077.2616935454366,GBM_tuned
LA,2021-11-16,6693.184400000005,Random_Forest
LA,2021-11-16,2386.9004,XGBoost
LA,2021-11-16,6389.173882162482,GBM_default
LA,2021-11-16,3077.2616935454366,GBM_tuned
LA,2021-11-17,6745.286800000004,Random_Forest
LA,2021-11-17,2571.6924,XGBoost
LA,2021-11-17,6389.173882162482,GBM_default
LA,2021-11-17,3077.2616935454366,GBM_tuned
LA,2021-11-18,6779.355600000004,Random_Forest
LA,2021-11-18,2194.6316,XGBoost
LA,2021-11-18,6389.173882162482,GBM_default
LA,2021-11-18,3077.2616935454366,GBM_tuned
LA,2021-11-19,6739.701400000005,Random_Forest
LA,2021-11-19,1809.9891,XGBoost
LA,2021-11-19,6378.938162492926,GBM_default
LA,2021-11-19,3077.2616935454366,GBM_tuned
LA,2021-11-20,6741.1142000000045,Random_Forest
LA,2021-11-20,2111.0447,XGBoost
LA,2021-11-20,6389.173882162482,GBM_default
LA,2021-11-20,3077.2616935454366,GBM_tuned
LA,2021-11-21,6692.648600000005,Random_Forest
LA,2021-11-21,3550.3804,XGBoost
LA,2021-11-21,6389.173882162482,GBM_default
LA,2021-11-21,3077.2616935454366,GBM_tuned
LA,2021-11-22,6686.9366000000055,Random_Forest
LA,2021-11-22,3708.5269,XGBoost
LA,2021-11-22,6389.173882162482,GBM_default
LA,2021-11-22,3077.2616935454366,GBM_tuned
LA,2021-11-23,6708.717400000005,Random_Forest
LA,2021-11-23,3297.636,XGBoost
LA,2021-11-23,6378.938162492926,GBM_default
LA,2021-11-23,3077.2616935454366,GBM_tuned
LA,2021-11-24,6730.226800000005,Random_Forest
LA,2021-11-24,4360.941,XGBoost
LA,2021-11-24,6378.938162492926,GBM_default
LA,2021-11-24,3077.2616935454366,GBM_tuned
LA,2021-11-25,6737.543400000005,Random_Forest
LA,2021-11-25,2225.995,XGBoost
LA,2021-11-25,6429.985630454318,GBM_default
LA,2021-11-25,3077.2616935454366,GBM_tuned
LA,2021-11-26,6746.158600000004,Random_Forest
LA,2021-11-26,2219.043,XGBoost
LA,2021-11-26,6389.173882162482,GBM_default
LA,2021-11-26,3077.2616935454366,GBM_tuned
LA,2021-11-27,6743.2612000000045,Random_Forest
LA,2021-11-27,1859.1624,XGBoost
LA,2021-11-27,6389.173882162482,GBM_default
LA,2021-11-27,3077.2616935454366,GBM_tuned
LA,2021-11-28,6747.968200000005,Random_Forest
LA,2021-11-28,1762.7391,XGBoost
LA,2021-11-28,6389.173882162482,GBM_default
LA,2021-11-28,3077.2616935454366,GBM_tuned
LA,2021-11-29,6757.925400000005,Random_Forest
LA,2021-11-29,2119.4756,XGBoost
LA,2021-11-29,6389.173882162482,GBM_default
LA,2021-11-29,3077.2616935454366,GBM_tuned
LA,2021-11-30,6742.206200000005,Random_Forest
LA,2021-11-30,2152.3098,XGBoost
LA,2021-11-30,6389.173882162482,GBM_default
LA,2021-11-30,3077.2616935454366,GBM_tuned
LA,2021-12-01,6747.195600000005,Random_Forest
LA,2021-12-01,1675.0714,XGBoost
LA,2021-12-01,6378.938162492926,GBM_default
LA,2021-12-01,3077.2616935454366,GBM_tuned
LA,2021-12-02,6781.236600000005,Random_Forest
LA,2021-12-02,1324.9845,XGBoost
LA,2021-12-02,6389.173882162482,GBM_default
LA,2021-12-02,3077.2616935454366,GBM_tuned
LA,2021-12-03,6734.090000000006,Random_Forest
LA,2021-12-03,1600.5868,XGBoost
LA,2021-12-03,6389.173882162482,GBM_default
LA,2021-12-03,3077.2616935454366,GBM_tuned
MA,2021-10-16,4028.440400000001,Random_Forest
MA,2021-10-16,3920.6677,XGBoost
MA,2021-10-16,2076.675429306664,GBM_default
MA,2021-10-16,3077.2616935454366,GBM_tuned
MA,2021-10-17,4208.423400000001,Random_Forest
MA,2021-10-17,3232.3435,XGBoost
MA,2021-10-17,2344.9586747814924,GBM_default
MA,2021-10-17,3077.2616935454366,GBM_tuned
MA,2021-10-18,4034.862400000001,Random_Forest
MA,2021-10-18,3062.6375,XGBoost
MA,2021-10-18,2578.6913779771035,GBM_default
MA,2021-10-18,3077.2616935454366,GBM_tuned
MA,2021-10-19,4048.777400000001,Random_Forest
MA,2021-10-19,3823.8262,XGBoost
MA,2021-10-19,2406.171053790097,GBM_default
MA,2021-10-19,3077.2616935454366,GBM_tuned
MA,2021-10-20,4030.030400000001,Random_Forest
MA,2021-10-20,5669.767,XGBoost
MA,2021-10-20,2286.167523997506,GBM_default
MA,2021-10-20,3077.2616935454366,GBM_tuned
MA,2021-10-21,4045.590400000001,Random_Forest
MA,2021-10-21,3778.9539,XGBoost
MA,2021-10-21,2344.9586747814924,GBM_default
MA,2021-10-21,3077.2616935454366,GBM_tuned
MA,2021-10-22,4038.101400000001,Random_Forest
MA,2021-10-22,4466.1084,XGBoost
MA,2021-10-22,2344.9586747814924,GBM_default
MA,2021-10-22,3077.2616935454366,GBM_tuned
MA,2021-10-23,4034.6984000000007,Random_Forest
MA,2021-10-23,3238.2632,XGBoost
MA,2021-10-23,2344.9586747814924,GBM_default
MA,2021-10-23,3077.2616935454366,GBM_tuned
MA,2021-10-24,4033.953400000001,Random_Forest
MA,2021-10-24,4341.874,XGBoost
MA,2021-10-24,2344.9586747814924,GBM_default
MA,2021-10-24,3077.2616935454366,GBM_tuned
MA,2021-10-25,4048.451600000001,Random_Forest
MA,2021-10-25,3543.0427,XGBoost
MA,2021-10-25,2578.6913779771035,GBM_default
MA,2021-10-25,3077.2616935454366,GBM_tuned
MA,2021-10-26,4049.273400000001,Random_Forest
MA,2021-10-26,3702.826,XGBoost
MA,2021-10-26,2558.2907472603347,GBM_default
MA,2021-10-26,3077.2616935454366,GBM_tuned
MA,2021-10-27,4006.543400000001,Random_Forest
MA,2021-10-27,4628.029,XGBoost
MA,2021-10-27,2286.167523997506,GBM_default
MA,2021-10-27,3077.2616935454366,GBM_tuned
MA,2021-10-28,3931.8524000000007,Random_Forest
MA,2021-10-28,5206.4805,XGBoost
MA,2021-10-28,1315.4167302754167,GBM_default
MA,2021-10-28,3077.2616935454366,GBM_tuned
MA,2021-10-29,4007.980400000001,Random_Forest
MA,2021-10-29,5235.41,XGBoost
MA,2021-10-29,2344.9586747814924,GBM_default
MA,2021-10-29,3077.2616935454366,GBM_tuned
MA,2021-10-30,4200.040000000002,Random_Forest
MA,2021-10-30,3569.927,XGBoost
MA,2021-10-30,4637.930415457046,GBM_default
MA,2021-10-30,3077.2616935454366,GBM_tuned
MA,2021-10-31,4030.4194000000007,Random_Forest
MA,2021-10-31,4198.386,XGBoost
MA,2021-10-31,2344.9586747814924,GBM_default
MA,2021-10-31,3077.2616935454366,GBM_tuned
MA,2021-11-01,4041.6964000000007,Random_Forest
MA,2021-11-01,3924.447,XGBoost
MA,2021-11-01,2344.9586747814924,GBM_default
MA,2021-11-01,3077.2616935454366,GBM_tuned
MA,2021-11-02,4048.9104000000007,Random_Forest
MA,2021-11-02,3753.5732,XGBoost
MA,2021-11-02,2517.4789989684987,GBM_default
MA,2021-11-02,3077.2616935454366,GBM_tuned
MA,2021-11-03,4024.9142000000006,Random_Forest
MA,2021-11-03,5785.4194,XGBoost
MA,2021-11-03,2344.9586747814924,GBM_default
